,cost f,spectral gap,gamma,tau
0,35.84131262468205,0.02364931025330541,0.18,2.0
1,2.082379667454413,0.02957971328988085,0.1967222900390625,2.201354980468749
2,2.3823294236786796,0.03365729936914508,0.20655982567915637,2.201360753751941
3,2.895144682599331,0.03044391021252124,0.1987589498577524,2.1289366424649367
4,1.6895689047618068,0.02596229645517889,0.18778276825972628,2.3057603385522745
5,1.830354715717028,0.02837403356403556,0.19472605445464858,2.392479669644009
