,cost f,spectral gap,gamma,tau
0,3.67939429799103,0.0076463276073704955,0.18,2.0
1,0.6840635673275816,0.005960758409897071,0.1776445923037827,2.088476882316173
2,0.661360414619711,0.00457064046731126,0.16704091291928236,2.18982609153682
3,0.6264134507547521,0.005394324446615473,0.17640945850200462,2.148673529124628
4,0.47524502629064685,0.006856592142404638,0.18383450456663408,2.088871586949148
5,0.3282082046430515,0.006677118241941837,0.1884302503989882,2.1933149596937165
