,cost f,spectral gap,gamma,tau
0,4.0663578716498225,0.024117755125754647,0.18,2.0
1,0.9187958754139249,0.023680351975373437,0.17887378847971563,2.0000646967440847
2,0.8560951115658257,0.030135456844907815,0.19368677408819218,1.9906893934780974
3,1.190025301942125,0.037573635168731134,0.20337111279260184,1.8907661172820287
4,1.0846937390098013,0.04045156944441353,0.21353966840041516,1.985304423398015
5,1.496729671110703,0.035801022057615484,0.20910830321107632,2.0620313985545025
